Date,AMZN,PG,XOM,BRK_B,JNJ,BA,DWDP,AMT,AAPL,NEE,XL,PLD,HIG,WMT
2000-03-10,66.875,16.795481,24.610798,27.4,22.58086,22.003387,30.639297,49.441708,4.025946,11.843871,26.105572,9.507254,21.057379,34.765633
2000-03-13,65.3125,17.889133,24.241415,29.76,22.302088,22.173283,31.18643,48.483326,3.883878,11.403955,26.105572,9.507254,20.450777,34.584339
2000-03-14,65.625,17.420427,24.680716,29.1,23.178244,22.470627,30.404814,44.649761,3.657769,11.33628,27.233828,9.595551,20.797405,34.629677
2000-03-15,63.75,18.279726,24.840462,32.52,24.512388,23.702473,33.296791,40.25243,3.7218,12.013069,29.023485,9.772164,23.137115,37.396259
2000-03-16,66.25,18.709377,25.479441,34.040001,25.428364,24.212204,34.996799,40.590691,3.891882,12.18227,32.369335,9.860464,27.903179,39.665443
2000-03-17,64.8125,18.006306,24.640772,34,25.348717,25.826368,33.296791,45.777279,4.001935,11.877715,32.291527,9.860464,24.826902,40.482361
2000-03-20,64.1875,18.162546,23.921911,33.560001,25.269064,25.146713,33.765762,43.296741,3.937904,11.657759,30.540775,9.889898,25.26018,40.028507
2000-03-21,72.375,17.811012,24.600834,35.860001,25.567751,24.849361,34.215187,43.183975,4.320089,11.20092,30.890926,9.889898,27.729876,41.117729
2000-03-22,70.6875,17.811012,23.941893,36.060001,26.204958,24.636984,32.730118,47.806801,4.616234,11.031725,30.462973,10.0665,27.816532,40.21006
2000-03-23,67.6875,17.557135,24.121595,35.48,25.488104,23.872389,33.140469,47.073929,4.524187,11.505474,31.318882,10.12537,28.769743,39.211613
2000-03-24,72.6875,17.635248,24.680716,35.98,23.018946,24.46707,33.882999,46.904797,4.440146,11.725437,31.046558,10.0665,29.93959,40.3008
2000-03-27,73.125,17.264187,24.446079,34.200001,22.222437,25.231674,34.09795,45.382637,4.468161,12.622188,29.957203,10.037066,29.28969,40.25544
2000-03-28,70.125,17.811012,25.239819,33.34,22.939293,25.826368,33.922085,45.946407,4.454154,12.300707,30.229544,9.948764,29.333008,39.574669
2000-03-29,66.25,18.338314,25.719051,33.34,22.640596,25.741407,34.195652,44.988007,4.352105,12.080751,30.501877,9.9782,30.416206,42.660763
2000-03-30,66.5,18.123495,25.120018,34.779999,22.541048,26.251135,36.423244,45.100754,4.025946,12.45299,32.05809,9.9782,32.149323,42.842312
2000-03-31,67,17.732899,24.920315,36.400002,22.381735,25.698929,35.641632,44.536999,4.348102,12.469907,34.470234,10.12537,36.568779,41.026958
2000-04-03,63.5625,18.592207,25.719051,35.099998,23.018946,25.274143,37.47842,40.703449,4.268064,12.266873,35.365067,10.182875,35.355598,44.430759
2000-04-04,63.9375,19.842091,26.358046,36.18,24.452652,25.359108,37.146244,39.632294,4.07597,12.503745,33.614311,10.27272,34.575687,43.568451
2000-04-05,62.1875,19.236679,25.479441,36.759998,24.691591,24.50956,36.169224,42.112835,4.174019,12.469907,33.847736,10.242775,33.925766,42.297699
2000-04-06,64.25,19.60774,26.118414,37.259998,23.85527,24.552034,36.89222,45.100754,4.007938,12.385306,34.003384,10.212824,33.015888,44.385368
2000-04-07,67.5625,19.822563,25.419529,36.82,23.596416,24.254679,36.110607,44.931637,4.21804,12.605266,33.769928,10.212824,32.279316,44.657669
2000-04-10,63.375,20.623278,25.000214,36.419998,24.213705,23.829912,36.208305,42.169216,4.001935,12.774464,34.042274,10.242775,33.059219,46.155331
2000-04-11,63.375,20.759983,25.359623,36.080002,24.930544,24.254679,36.794518,41.154446,3.823849,12.656025,33.458683,10.30267,32.842579,46.019176
2000-04-12,56.375,21.658354,25.539345,37.419998,24.532301,25.571503,37.458885,39.012157,3.497691,12.791383,33.964455,10.362571,33.53582,45.338406
2000-04-13,48,21.716942,25.559305,37.799999,24.293343,25.146713,36.051979,37.659138,3.643761,12.740627,32.097004,10.422476,32.842579,43.613838
2000-04-14,46.875,19.68586,25.15995,36.919998,23.357445,24.042311,33.492188,36.249737,3.581732,12.317631,30.073915,10.362571,30.676188,39.937756
2000-04-17,47.0625,21.560701,24.121595,37.18,24.691591,23.999826,33.66806,37.433632,3.965918,11.793118,29.723776,10.332623,32.452618,39.211613
2000-04-18,54.9375,20.738991,24.341249,37.700001,25.965996,23.617531,32.515171,39.463173,4.061965,11.725437,29.801586,10.422476,32.322639,39.120819
2000-04-19,53.4375,20.738991,24.740608,37.599998,26.204958,25.316626,31.889881,40.647064,3.877875,12.148431,29.568142,10.54227,31.152782,39.892368
2000-04-20,52.375,21.641535,25.239819,38.279999,26.005823,27.228121,32.945065,40.816193,3.80584,12.233031,28.556612,10.482374,32.885899,41.889252
2000-04-24,49.8125,22.132057,25.519373,38.799999,26.722681,25.741407,34.0784,38.730274,3.857866,12.300707,28.47879,10.54227,35.962173,42.751541
2000-04-25,52.4375,20.169991,25.878805,39.040001,26.862074,26.505999,33.765762,38.786652,4.107985,12.757548,29.996107,10.54227,37.175373,43.341534
2000-04-26,53.5,19.071238,25.599247,38.5,26.36425,27.143156,33.003681,40.365181,3.883878,12.740627,29.179085,10.572222,35.442245,42.660763
2000-04-27,52.875,19.110476,25.778957,38.400002,26.443913,27.058207,34.0784,39.970551,4.057963,12.317631,28.595514,10.54227,34.619019,41.889252
2000-04-28,55.1875,18.757309,24.820478,38.32,26.284607,26.973249,35.328987,42.000088,3.971921,12.249948,29.645958,10.572222,36.09219,40.21006
2000-05-01,59.9375,18.742588,24.920315,37.139999,26.344341,26.548473,36.266922,41.830959,3.979924,12.283792,29.140194,10.811817,37.911938,42.070786
2000-05-02,56.125,18.776932,25.000214,34.98,26.822252,25.783873,37.458885,41.210823,3.773824,12.233031,29.801586,10.961563,37.435337,41.843861
2000-05-03,54.125,19.032,24.760586,34.900002,26.523558,25.359108,35.719795,38.504776,3.683781,12.317631,29.412527,10.961563,36.005505,38.803165
2000-05-04,55.0625,18.973139,25.399565,35.52,26.463825,25.953794,36.330421,39.068542,3.543714,12.402231,31.396711,10.931617,35.528904,37.033195
2000-05-05,58.5,19.110476,25.559305,35.880001,26.762499,26.845833,36.96059,40.816193,3.621752,12.266873,31.279976,10.961563,35.658882,37.260109
2000-05-08,56.015598,19.208584,25.699089,36.060001,27.957266,25.996262,36.130142,40.703449,3.525705,12.723706,32.05809,10.901662,36.655437,38.031639
2000-05-09,56.25,19.699099,25.379595,35.400002,27.718319,26.038744,36.525818,39.463173,3.375632,12.639107,31.902473,11.021461,36.438789,38.485474
2000-05-10,53.3125,20.150364,26.038553,35.040001,27.240417,25.153683,35.81749,36.926254,3.179538,12.791383,29.645958,10.931617,36.09219,41.163124
2000-05-11,54.875,20.405443,26.641655,35.439999,27.419628,25.452108,36.716354,36.475239,3.291592,13.180539,30.38516,10.901662,37.435337,40.663895
2000-05-12,53.75,20.130754,26.350519,35.459999,27.240417,25.36685,36.022652,37.715515,3.445666,12.875985,30.229544,10.961563,36.937023,41.25388
2000-05-15,56.0625,20.366196,26.862497,37.799999,27.479364,25.36685,37.107159,36.98262,3.233564,13.163628,31.124352,10.991512,39.471745,41.390041
2000-05-16,59.0625,20.248482,26.742027,38.5,27.817877,25.494738,35.837036,39.519543,3.383636,12.774464,32.097004,10.991512,38.778503,42.116184
2000-05-17,61,20.405443,26.139729,38.02,27.738216,25.494738,35.055428,40.421558,3.245569,12.656025,31.279976,10.871715,37.175373,40.936199
2000-05-18,55.375,20.326956,26.164818,37.959999,28.196215,25.665274,35.289902,39.914173,3.225559,12.892905,32.369335,10.781864,39.125134,42.070786
2000-05-19,52.625,20.42506,26.260185,37.360001,28.378473,25.19631,35.270374,38.786652,3.009455,12.943663,32.914024,10.662067,39.081791,41.435413
2000-05-22,51.875,20.366196,26.76211,36.52,27.778923,24.94051,35.661179,37.038998,2.879392,12.892905,32.952915,10.662067,40.72826,41.662346
2000-05-23,46.6875,20.209234,26.661726,35.900002,27.818907,25.324211,35.895657,35.404099,2.747329,13.028263,34.68729,10.781864,41.681461,41.526184
2000-05-24,48.5625,20.680128,26.641655,36.119999,28.75819,26.517952,35.094505,34.783966,2.807358,13.330115,36.84544,10.751914,44.367794,41.299286
2000-05-25,45.5,20.699757,26.159801,36.959999,28.558332,26.176878,32.905979,35.91148,2.79385,13.381449,35.825226,10.751914,40.944897,39.937756
2000-05-26,46.5,20.797855,26.460953,36.580002,28.178621,26.091602,32.222069,35.347725,2.765337,13.621016,36.413788,10.811817,40.98822,39.211613
2000-05-30,51.75,20.758614,26.822334,37.939999,28.438431,26.986917,33.355415,33.994701,2.803355,13.449898,37.002392,10.781864,42.503918,38.757771
2000-05-31,48.3125,20.876335,26.76211,37.720001,28.618282,26.645847,33.472652,33.487312,2.6893,13.603907,37.355545,10.781864,41.155285,41.843861
2000-06-01,50.1875,20.601652,26.641655,38.759998,28.038729,27.455875,33.199078,34.84034,2.85338,13.569684,38.101078,10.751914,42.112389,41.390041
2000-06-02,57.875,20.091513,25.437054,38.52,26.859625,27.200064,33.74622,37.320889,2.963433,13.535458,38.297268,10.751914,41.764336,42.887684
2000-06-05,54.5,19.875681,25.477201,38.84,26.859625,26.560583,33.804836,39.294037,2.923413,13.00499,36.884678,10.751914,39.154064,43.069229
2000-06-06,50.5625,19.856058,26.44088,38.759998,26.899593,27.200064,33.081848,39.237667,2.973438,13.313008,36.570759,10.811817,38.240475,42.297699
2000-06-07,51.8125,19.42441,26.059429,39.279999,26.759716,26.304775,32.710575,38.279282,3.091495,13.193219,36.413788,10.871715,38.806042,42.025414
2000-06-08,51.875,18.050972,25.718124,39.119999,27.139408,26.048977,32.358856,37.715515,3.035468,13.227448,35.785976,10.961563,38.588516,41.299286
2000-06-09,52.1875,17.894009,25.437054,39,27.539112,26.731121,32.417477,37.659138,3.065483,13.347224,35.864464,10.931617,37.370396,39.211613
2000-06-12,48.4375,17.697796,25.938963,38.400002,27.109411,26.006353,32.886444,36.98262,2.919412,13.36434,35.668262,10.961563,37.935955,38.303928
2000-06-13,49,17.894009,26.07951,38.66,28.138653,26.475309,32.456558,36.700748,3.025463,13.244553,35.589775,11.021461,37.935955,39.937756
2000-06-14,46.4375,17.894009,26.541273,37.48,28.698229,26.475309,33.609436,37.151752,2.8954,13.056327,35.629021,11.11131,38.762543,40.072239
2000-06-15,46.3125,17.815519,26.481028,37,28.978025,27.541147,33.922085,37.884651,2.95743,13.36434,36.178368,11.11131,38.588516,40.344826
2000-06-16,46,17.423111,27.103395,36.580002,28.638268,26.773746,33.785301,37.828266,2.919412,13.278778,35.550545,11.051411,37.283375,39.163563
2000-06-19,45.3125,17.60948,27.003035,36.959999,28.838127,26.603218,31.889881,37.264511,3.093496,12.970766,34.961956,11.081358,38.501499,39.527042
2000-06-20,46.125,17.344614,26.742027,37.060001,28.318527,26.81638,31.18643,37.546387,3.241567,13.073436,34.530342,11.201159,36.739536,39.617901
2000-06-21,46.0625,17.128792,26.967896,36.779999,28.738203,27.157442,31.655396,38.335648,3.561723,13.347224,34.451847,11.201159,35.760727,39.208996
2000-06-22,42,16.991449,26.561346,35.68,28.318527,26.560583,31.010569,37.20813,3.441664,13.432791,34.491093,11.26106,35.369175,38.16404
2000-06-23,33.875,17.246527,26.701878,35.279999,28.698229,27.200064,30.424356,36.98262,3.3096,13.621016,34.373367,11.201159,37.109364,39.072697
2000-06-26,33.9375,17.462355,26.777126,35.799999,30.536837,27.114819,28.841583,37.038998,3.465676,13.638126,34.491093,11.171215,37.544407,39.072697
2000-06-27,36.5,17.462355,26.360575,35.200001,31.316256,27.285349,30.248491,36.869884,3.313602,13.552569,34.059471,11.171215,38.936554,41.298927
2000-06-28,37.875,17.437801,26.380661,34.639999,31.361198,27.647692,29.574301,36.869884,3.485686,13.787834,33.902508,11.201159,38.882114,40.69688
2000-06-29,37.125,16.83448,26.084518,34.959999,31.516096,27.924841,29.369175,37.151752,3.281587,13.449898,34.137959,11.320955,38.980061,39.345291
2000-06-30,36.3125,17.815519,25.216204,35.200001,32.575298,28.521715,28.313995,37.60276,3.353622,13.552569,33.980988,11.113145,38.936554,41.889568
2000-07-03,37,17.540834,25.552473,35.080002,32.315487,28.436432,30.014006,37.884651,3.41365,13.638126,34.491093,11.196823,39.415112,41.344368
2000-07-05,36.5,17.462355,24.714281,35.080002,32.29549,29.203856,30.834703,37.941017,3.305598,13.586795,35.040428,11.348953,40.241695,41.435246
2000-07-06,36.0625,17.344614,25.115839,34.860001,31.875813,29.331741,29.076071,38.448395,3.317604,13.757909,34.765774,11.592361,39.93716,41.798702
2000-07-07,36.125,17.226898,25.221224,35.200001,31.895798,29.843348,28.138128,39.463173,3.485686,13.963254,35.472061,11.653214,41.242302,44.751858
2000-07-10,35.0625,17.403486,25.095762,35.400002,32.035698,29.331741,29.046711,41.94371,3.657769,14.510839,36.413788,11.683639,41.242302,44.524712
2000-07-11,33.125,17.305382,25.878733,35.639999,32.035698,30.227045,31.332937,41.492702,3.645763,14.545048,36.688477,11.653214,41.242302,45.069908
2000-07-12,35.0625,17.305382,25.251318,35.799999,31.356207,29.928617,30.688103,42.789349,3.769823,14.630616,37.590969,11.592361,41.633835,44.342968
2000-07-13,35,17.128792,25.055599,36.139999,30.456911,30.397589,31.391554,41.94371,3.617749,14.81884,36.492287,11.622787,40.720238,42.979977
2000-07-14,42.625,17.580065,24.915064,36.259998,29.357738,30.312304,29.779522,41.267193,3.693786,14.81884,36.649242,11.531508,41.764336,43.252575
2000-07-17,41.125,17.619314,25.296515,36.380001,30.167118,29.992531,29.046711,39.801426,3.733806,14.741828,36.413788,11.561934,41.068275,44.13847
2000-07-18,41.75,18.286413,25.115839,36.360001,30.376951,30.781281,28.929472,40.139679,3.665772,14.459497,35.629021,11.561934,39.980659,43.661457
2000-07-19,40.875,18.673306,25.276445,35.98,29.797394,31.292881,28.87085,40.139679,3.373631,14.64772,35.315117,11.440226,39.2411,43.616035
2000-07-20,40.3125,18.633821,25.095762,35.299999,29.377716,31.420788,27.903648,40.703449,3.529707,14.562161,35.315117,11.440226,40.720238,43.616035
2000-07-21,41.125,18.673306,24.774529,35.200001,29.497623,31.932384,28.138128,40.25243,3.429658,14.442383,35.35434,11.470656,40.285206,43.388878
2000-07-24,38.75,18.633821,24.814672,34.540001,30.202076,32.827671,27.698425,41.830959,3.117507,14.476604,35.785976,11.561934,40.589733,41.753254
2000-07-25,37.625,19.147043,24.212379,35.68,29.89732,33.168747,27.669161,40.928947,3.20555,14.630616,37.590969,11.531508,42.764946,43.025421
2000-07-26,36.0625,18.841072,24.473373,37.599998,28.858103,32.742405,26.379501,40.25243,3.20555,14.480878,39.670635,11.561934,44.896675,42.707359
2000-07-27,31.375,18.811474,25.858656,38.060001,29.372705,32.912941,26.379501,39.350414,3.32961,14.476604,40.690845,11.683639,45.244713,43.661457
2000-07-28,30,18.693045,25.698051,37.419998,29.947268,33.296654,26.789846,37.715515,3.093496,14.459497,40.84782,11.622787,44.331123,42.661926
2000-07-31,30.125,18.002165,25.758268,36.5,29.757414,33.296654,26.96571,38.673897,3.253573,13.210332,41.436398,11.622787,44.722656,40.163094
2000-08-01,30.25,18.554863,25.698051,37.259998,30.316998,33.211372,26.49674,38.730274,3.157527,13.775026,41.475647,11.683639,45.244713,39.617901
2000-08-02,30.8125,18.377213,26.621571,37.900002,30.856598,34.021416,26.320877,38.899406,3.025463,14.30549,41.985748,11.683639,44.070087,39.299866
2000-08-03,31.5,18.33773,26.159801,39.200001,31.016481,33.424557,26.14501,39.181286,3.073486,14.566439,42.692036,11.683639,45.592747,39.163563
2000-08-04,32.5,18.120604,26.245132,41.400002,30.876591,33.424557,26.086393,40.421558,3.033467,14.510839,43.241394,11.622787,46.767368,38.482052
2000-08-07,33.8125,18.041643,25.984137,41.060001,30.971487,33.467175,26.848467,40.026928,3.069484,14.720448,44.57552,11.592361,47.985504,40.072239
2000-08-08,32.9375,17.844254,25.954012,40.66,30.911535,33.126106,26.96571,39.406799,2.993447,14.767514,43.555309,11.622787,47.463444,41.889568
2000-08-09,30.875,17.785042,26.039354,40.939999,30.316998,32.666058,27.493298,39.294037,3.041471,14.40816,42.652794,11.592361,45.766762,38.981831
2000-08-10,30.4375,17.942947,26.161272,40.98,31.146357,33.435673,26.731222,37.771889,3.045472,14.292647,41.436398,11.683639,44.548637,37.073624
2000-08-11,33.6875,18.396952,26.282394,40.779999,31.286257,33.948753,27.376059,37.771889,3.053477,14.617769,42.550522,11.744492,45.679745,37.891445
2000-08-14,34.875,18.712778,26.66593,41.060001,31.116394,33.863247,26.789846,38.561142,3.013457,14.613499,43.577747,11.805343,45.201206,38.436619
2000-08-15,37.5625,19.818172,26.262199,40.5,30.726669,32.324005,26.848467,38.786652,2.989445,14.681952,42.985126,11.805343,44.983688,37.482536
2000-08-16,38.625,19.818172,26.731522,40.939999,31.286257,31.597141,26.262257,39.012157,3.105501,14.891562,41.246754,11.866197,44.809677,36.30127
2000-08-17,38.25,19.660263,27.069649,40.880001,31.016481,31.383352,26.49674,38.392033,3.293592,14.98997,43.301205,11.83577,45.462219,36.346695
2000-08-18,39,19.897135,26.781975,40.32,30.933645,31.255091,26.027771,41.041698,3.201548,15.058411,42.313477,11.805343,45.592747,36.982761
2000-08-21,37.5,19.95635,26.968733,40.279999,31.119125,32.666058,25.441559,40.477936,3.233564,14.887291,41.562817,11.83577,45.984283,35.619766
2000-08-22,36.5,20.252443,26.847612,39.939999,31.359745,33.734974,25.441559,38.335648,3.3096,14.904403,41.997417,11.805343,45.244713,35.710625
2000-08-23,38.8125,20.311651,27.291702,39.080002,31.099081,34.590103,24.855349,39.294037,3.477682,15.122866,43.222164,11.866197,44.070087,35.710625
2000-08-24,39.375,19.877388,26.787046,38.439999,30.878517,36.685169,24.855349,38.95578,3.592733,14.95003,43.261684,11.774918,43.678539,35.937786
2000-08-25,39.9375,19.818172,26.787046,37.779999,30.617857,37.027229,24.855349,39.068542,3.63776,14.811768,42.392509,11.896622,44.026581,36.710178
2000-08-28,39.125,19.818172,26.746674,38,30.397303,36.428635,25.148455,36.757122,3.717798,14.708062,41.088718,11.805343,44.983688,35.983219
2000-08-29,39.625,19.739218,26.65078,37.939999,29.835861,35.787285,24.855349,36.98262,3.789832,14.65622,41.167744,11.83577,43.504517,35.937786
2000-08-30,42.9375,19.601042,26.277319,38.200001,29.274443,35.915562,24.562244,34.558456,3.809842,14.794486,42.155453,11.866197,46.074203,35.210857
2000-08-31,41.5,19.527018,26.368196,38.259998,29.500011,36.69585,24.576878,32.810799,3.901887,14.759912,43.577747,11.774918,46.565495,34.62022
2000-09-01,41.5,19.383913,26.645729,39,29.715567,37.4548,24.503624,34.163826,4.061965,14.984604,42.115944,11.805343,46.161541,35.43803
2000-09-05,45.6875,19.739218,26.928349,38.900002,29.916063,37.925133,25.500185,33.036312,3.997933,15.157425,41.44429,11.805343,46.510914,36.164955
2000-09-06,45.875,20.035305,26.807228,38.200001,29.916063,39.549862,25.734665,34.107449,3.741809,15.554938,41.009686,11.83577,47.165993,36.346695
2000-09-07,43.5,19.778698,27.049465,37.700001,29.976231,40.020187,23.976032,33.994701,3.969919,15.900611,42.352997,11.866197,46.554585,37.073624
2000-09-08,42.9375,20.035305,26.968733,38.080002,30.307058,39.76366,23.682926,33.712818,3.769823,16.030216,43.617249,11.866197,47.864773,37.891445
2000-09-11,42.375,19.798435,27.448116,37.860001,30.482519,40.105701,24.093277,33.60006,3.741809,16.302441,43.696297,12.048753,49.524307,39.527042
2000-09-12,42.6875,19.916878,27.695427,38.220001,30.998829,40.36224,23.800171,32.810799,3.697789,16.678354,43.893814,12.109606,48.301476,39.254433
2000-09-13,42.4375,19.739218,27.715609,38.080002,31.319651,40.661545,23.682926,32.134289,3.713796,16.868475,44.051872,12.14003,48.56353,39.207119
2000-09-14,44.875,19.359213,27.538967,38.48,30.778259,39.934669,23.565685,32.472553,3.640756,16.911665,44.921028,12.14003,49.000233,38.206486
2000-09-15,43.625,19.739218,28.422129,38.099998,30.477503,38.908516,22.979473,31.739655,3.536706,17.201166,44.802513,12.124816,47.995789,37.842606
2000-09-18,42.8125,19.620781,28.952,39.080002,29.555166,38.951283,22.920851,30.612137,3.883875,17.300558,46.619884,12.048753,46.860291,37.205845
2000-09-19,40.75,19.423391,28.422129,37.119999,29.454901,38.823017,22.627747,30.668518,3.837855,16.782055,46.540874,11.92705,47.908428,36.296165
2000-09-20,37.5,19.522093,27.937656,37.060001,29.219307,40.404991,22.510508,29.766504,3.908886,16.816622,45.632198,11.866197,47.155037,35.295513
2000-09-21,40.0625,19.85766,27.877106,36.599998,30.236881,41.046345,23.096716,27.624218,3.629755,16.764771,46.145809,11.92705,46.423573,36.387127
2000-09-22,41.4375,20.173485,27.937656,36.799999,30.758213,43.44072,23.38982,27.962471,3.341616,16.868475,46.145809,11.866197,48.170456,36.750996
2000-09-25,40.375,19.936613,27.730728,37.279999,30.75318,43.697258,23.213959,30.330261,3.425656,17.058588,46.738422,11.92705,48.825554,35.659386
2000-09-26,39.75,19.502348,27.978037,38.080002,30.317097,45.193741,23.184601,29.766504,3.293592,17.507954,48.437286,11.83577,49.786354,34.476803
2000-09-27,37.875,19.502348,28.825848,38.200001,30.507561,44.167587,22.803614,31.570528,3.133515,17.685099,49.424984,11.896622,51.009174,35.02261
2000-09-28,40,21.140713,28.79052,39.360001,29.956175,44.124832,22.744987,33.261803,3.425656,17.680784,48.31876,12.048753,51.533249,35.340992
2000-09-29,38.4375,21.16045,28.780409,41.400002,30.136633,44.124832,23.38982,33.994701,1.648797,18.186317,46.777935,11.957474,50.921825,35.02261
2000-10-02,35.875,21.496006,29.532373,41.279999,29.896021,39.977425,23.38982,33.938328,1.552751,18.873333,48.516315,11.862327,53.454823,33.658089
2000-10-03,35.0625,21.732885,29.330502,40.16,29.675463,40.960842,25.265694,34.163826,1.428691,17.767204,47.805145,11.893221,52.930729,33.339695
2000-10-04,36,22.147411,28.825848,39.380001,28.973682,41.81596,25.558802,34.051071,1.512731,17.663509,48.042202,11.800549,52.712387,33.567104
2000-10-05,33.5625,23.055403,28.805662,39.5,29.855921,41.773209,25.148455,33.261803,1.412683,17.248701,49.701561,11.676985,51.35854,33.521652
2000-10-06,31.5625,23.351492,28.886404,38.880001,29.615309,41.730453,24.738106,31.570528,1.420687,17.646225,48.832378,11.70787,50.310425,33.112289
2000-10-09,30.0625,23.015924,29.431438,39.139999,29.294497,40.661545,24.855349,32.134289,1.392674,17.801769,47.410046,11.70787,49.786354,32.83939
2000-10-10,30.4375,22.877748,30.137939,38.599998,30.357195,40.747047,24.327761,32.92355,1.336646,18.078295,45.47414,11.831438,49.349613,33.749058
2000-10-11,27.8125,23.213318,30.279257,37.400002,30.798315,41.174614,23.682926,32.077911,1.256608,18.251141,44.644482,11.831438,49.611641,32.975838
2000-10-12,25.125,23.252794,30.400362,35.68,31.119125,38.395439,23.038095,31.401402,1.280619,18.026464,43.854301,11.553416,45.855831,32.111641
2000-10-13,28.4375,22.936975,29.22957,37.860001,30.738169,40.191216,22.569124,33.487312,1.412683,18.665934,44.644482,11.615193,48.650871,32.748421
2000-10-16,24.3125,22.719839,28.361568,37.799999,31.099081,41.174614,22.2174,34.727592,1.376666,18.804197,45.355621,11.646089,47.515366,34.431324
2000-10-17,21.9375,23.1541,28.361568,37.959999,31.139185,41.388401,21.924295,32.754429,1.288623,18.717781,44.407421,11.76965,46.991325,33.476151
2000-10-18,25.125,23.701519,27.957834,37.700001,30.236881,41.559433,21.924295,30.668518,1.288623,18.665934,44.723484,11.615193,47.515366,34.021973
2000-10-19,27.75,23.166008,27.937656,39.16,29.434856,39.977425,22.041534,32.359798,1.212586,17.974607,45.908741,11.553416,49.567966,34.795189
2000-10-20,30.8125,23.126341,28.563435,39.119999,29.47496,41.046345,22.569124,32.359798,1.248604,17.974607,45.434658,11.615193,50.09206,33.885494
2000-10-23,30,22.075138,28.765289,38.560001,29.374697,41.901482,22.920851,31.796036,1.304631,17.957321,45.51366,11.553416,49.087578,34.431324
2000-10-24,29.5625,23.364347,28.018394,38.68,29.414785,41.730453,24.972591,31.51416,1.208585,17.594374,48.595318,11.522525,49.742649,35.204533
2000-10-25,31.875,23.780861,28.1597,39.580002,30.136633,42.799381,24.327761,30.443014,1.184573,17.473396,48.437286,11.49163,51.096519,33.430676
2000-10-26,36.875,23.780861,28.341375,39.900002,29.875971,43.141422,25.031216,28.864489,1.184573,17.058588,47.884159,11.522525,50.87812,31.61132
2000-10-27,35.625,24.415548,28.28083,39.82,29.755672,43.611744,25.734665,33.712818,1.188575,17.905472,48.516315,11.553416,51.969963,31.474863
2000-10-30,32.875,24.39571,28.886404,41.700001,30.276995,44.253094,28.665722,35.178596,1.236598,18.285702,49.385475,11.553416,54.328255,31.838745
2000-10-31,36.625,22.670155,28.805662,42.060001,29.555166,46.390919,28.724342,36.926254,1.252606,18.251141,48.595318,11.615193,52.013622,33.021324
2000-11-01,37.375,21.896633,29.734232,42.040001,29.194239,44.979954,28.665722,36.98262,1.312635,18.251141,48.002697,11.615193,51.969963,33.976479
2000-11-02,39.75,21.559454,28.482691,42.279999,28.833321,45.236523,28.607101,37.997391,1.428691,17.836334,47.014969,11.553416,51.66423,35.250038
2000-11-03,37.5625,21.658628,28.260637,41.900002,29.414785,45.193741,29.48642,37.771889,1.424689,17.646225,46.027271,11.49163,50.310425,34.476803
2000-11-06,36.5625,21.737965,28.644171,42.939999,29.535112,45.193741,29.310553,37.038998,1.372664,17.888184,47.252041,11.615193,50.87812,35.659386
2000-11-07,36.9375,21.718134,28.745113,42.639999,29.555166,44.595169,29.545038,35.404099,1.36466,17.784487,48.160702,11.738762,52.36298,35.613892
2000-11-08,33.875,22.035469,29.290136,42.419998,29.976231,44.562592,30.248491,36.475239,1.284621,17.732643,48.31876,11.70787,51.314877,35.47744
2000-11-09,31.25,22.055313,29.169231,40.639999,30.016325,45.03392,29.369175,35.291355,1.292625,17.974607,47.568108,11.646089,51.707924,34.294868
2000-11-10,30.0625,22.729658,29.067799,40.860001,30.297041,43.534222,28.958826,34.84034,1.22059,18.043741,47.923656,11.584305,52.930729,31.793251
2000-11-13,27.8125,22.927994,29.189526,43.16,29.855921,43.062878,29.369175,33.374561,1.2406,18.251141,47.216225,11.584305,51.052845,32.975838
2000-11-14,28.9375,22.987507,29.169231,43.799999,30.357195,44.134087,29.427794,34.276581,1.296627,18.112867,48.329082,11.738762,52.712387,34.112926
2000-11-15,29.5,23.285009,29.331518,43.540001,30.477503,43.577057,29.896761,36.813488,1.272615,18.251141,47.653412,11.676985,52.581379,35.659386
2000-11-16,27.8125,23.503187,29.432936,43.080002,30.216852,45.119614,29.076071,34.445709,1.216588,18.354839,48.170101,11.676985,52.843395,35.113586
2000-11-17,27.4375,24.038689,29.311228,42.360001,30.621651,44.819668,29.662281,32.641682,1.184573,18.458532,49.362415,11.522525,52.756035,35.340992
2000-11-20,25.8125,23.780861,29.656057,41.98,30.963659,44.948227,29.48642,30.499395,1.212586,18.544949,49.441917,11.553416,53.498466,34.840668
2000-11-21,24.25,23.503187,30.224033,41.360001,31.466652,47.047802,29.076071,29.766504,1.204583,18.48641,48.925236,11.646089,53.105438,34.294868
2000-11-22,25.1875,23.939533,30.589161,41.279999,31.06426,44.648293,29.017445,28.751736,1.184573,18.399292,49.084217,11.646089,48.257786,33.385185
2000-11-24,28.9375,23.364347,30.650019,41.82,30.601532,45.03392,29.017445,30.217512,1.236598,18.207632,48.925236,11.49163,49.218601,32.884857
2000-11-27,28,23.126341,30.224033,41.66,31.345938,46.19083,28.313995,31.175892,1.196579,18.155363,49.084217,11.522525,48.781887,35.886795
2000-11-28,25.0312,23.384184,30.203747,41.419998,32.23119,46.276535,27.903648,28.751736,1.154555,18.468983,49.918839,11.553416,49.043919,35.659386
